tuId	tuName	operonName	tuGenes	pmName	tuEvidence	addEvidence	confidenceLevel	pmids
RDBECOLITUC02297	epd-pgk	epd-pgk-fbaA	pgk;epd;	epdp2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]	[AE(EXP-IDA-TRANSCRIPT-LEN-DETERMINATION/EXP-IMP-POLAR-MUTATION):C]	CONFIRMED	
RDBECOLITUC02298	rrsB-gltT-rrlB-rrfB	rrsB-gltT-rrlB-rrfB	rrfB;rrlB;gltT;rrsB;	rrsBp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02299	asr	asr	asr;	asrp2	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02300	rrsE-gltV-rrlE-rrfE	rrsE-gltV-rrlE-rrfE	rrfE;rrlE;gltV;rrsE;	rrsEp3	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02301	rpoE-rseABC	rseD-rpoE-rseABC	rseC;rseB;rseA;rpoE;	rpoEp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP:W][EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC02302	hdeD	hdeD	hdeD;	hdeDp2				
RDBECOLITUC02303	ihfB	rpsA-ihfB	ihfB;	ihfBp2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02304	cpxRA	cpxRA	cpxA;cpxR;	cpxRp2	[IC:W]		WEAK	
RDBECOLITUC02305	rseD-rpoE-rseABC	rseD-rpoE-rseABC	rseD;rseC;rseB;rseA;rpoE;	rseDp1	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC02306	osmE	osmE	osmE;	osmEp2	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02307	bolA	bolA	bolA;	bolAp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02308	lon	clpX-lon	lon;	lonp2	[EXP-IEP:W][COMP-AINF:W]		WEAK	
RDBECOLITUC02309	C0293	C0293	C0293;	C0293p	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02310	hemF	amiA-hemF	hemF;	hemFp2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02311	hemF	amiA-hemF	hemF;	hemFp3	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02312	tnaAB	tnaCAB	tnaB;tnaA;		[EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC02313	galETKM	galETKM	galM;galK;galT;galE;	galEp3	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02314	dcuB-fumB	dcuB-fumB	fumB;dcuB;	dcuBp2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02315	znuCB	znuCB	znuB;znuC;	znuCp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02316	zntA	zntA	zntA;	zntAp				
RDBECOLITUC02317	nfsB	nfsB	nfsB;	nfsBp	[COMP-AINF:W]		WEAK	
RDBECOLITUC02318	znuA	znuA	znuA;	znuAp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02319	idnK	idnK	idnK;	idnKp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02320	idnDOTR	idnDOTR	idnR;idnT;idnO;idnD;	idnDp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02321	lacZYA	lacZYA	lacA;lacY;lacZ;	lacZp3	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IEP-COREGULATION:W]		STRONG	
RDBECOLITUC02322	lacZYA	lacZYA	lacA;lacY;lacZ;	lacZp2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IEP-COREGULATION:W]		STRONG	
RDBECOLITUC02323	lacZYA	lacZYA	lacA;lacY;lacZ;	lacZp4	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IEP-COREGULATION:W]		STRONG	
RDBECOLITUC02324	ompA	ompA	ompA;	ompAp2	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02325	csrB	csrB	csrB;	csrBp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02326	crr	ptsHI-crr	crr;	crrpI	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02327	nrdDG	nrdDG	nrdG;nrdD;	nrdDp	[EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC02328	crr	ptsHI-crr	crr;	crrp2	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02329	bglGFB	bglGFB	bglB;bglF;bglG;	bglGp1	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC02330	csrC	csrC	csrC;	csrCp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02331	gabDTP	csiD-ygaF-gabDTP	gabP;gabT;gabD;	gabDp2	[EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC02332	gntRKU	gntRKU	gntU;gntK;gntR;		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02333	gadEF	gadEF-mdtEF	gadF;gadE;	gadEp1				
RDBECOLITUC02334	hdeD	hdeD	hdeD;	hdeDp				
RDBECOLITUC02335	gapA-yeaD	gapA-yeaD	yeaD;gapA;	gapAp2	[EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC02336	gapA	gapA-yeaD	gapA;	gapAp1	[COMP-AINF:W]		WEAK	
RDBECOLITUC02337	gapA	gapA-yeaD	gapA;	gapAp3	[COMP-AINF:W]		WEAK	
RDBECOLITUC02338	gapA	gapA-yeaD	gapA;	gapAp4	[COMP-AINF:W]		WEAK	
RDBECOLITUC02339	idnR	idnDOTR	idnR;	idnRp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02340	gntT	gntT	gntT;	gntTp3	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02341	gntT	gntT	gntT;	gntTp2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02342	asnB	asnB	asnB;	asnBp	[COMP-AINF:W]		WEAK	
RDBECOLITUC02343	lon	clpX-lon	lon;	lonp	[EXP-IEP:W][COMP-AINF:W]		WEAK	
RDBECOLITUC02344	gntP	gntP	gntP;	gntPp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02345	gntXY	gntXY	nfuA;yhgH;	gntXp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02346	yggN	yggN	yggN;	yggNp2b				
RDBECOLITUC02347	ibpB	ibpAB	ibpB;	ibpBp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02348	groSL	groSL	groL;groS;	groSp	[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		WEAK	
RDBECOLITUC02349	uxaCA	uxaCA	uxaA;uxaC;	uxaCp2	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP:W]		WEAK	
RDBECOLITUC02350	uxuR	uxuR	uxuR;	uxuRp	[EXP-IEP:W][EXP-IMP:W]		WEAK	
RDBECOLITUC02351	metA	metA	metA;	metAp2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02352	yjaB	yjaB	yjaB;		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02353	uidABC	uidABC	uidC;uidB;uidA;	uidAp				
RDBECOLITUC02354	uidR	uidR	uidR;	uidRp	[EXP-IEP:W][EXP-IMP:W]		WEAK	
RDBECOLITUC02355	gnd-gndA	gnd-gndA	gndA;gnd;	gndp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02356	fusA-tufA	rpsLG-fusA-tufA	tufA;fusA;	fusAp	[IC:W]		WEAK	
RDBECOLITUC02357	ulaABCDEF	ulaABCDEF	ulaF;ulaE;ulaD;ulaC;ulaB;ulaA;	ulaAp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC02358	ulaG	ulaG	ulaG;	ulaGp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02359	pdxB-usg-truA-dedA	pdxB-usg-truA-dedA	dedA;truA;usg;pdxB;	pdxBp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02360	usg-truA-dedA	pdxB-usg-truA-dedA	dedA;truA;usg;	usgp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC02361	flk	flk	flk;	flKp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02362	rsmA-apaGH	surA-pdxA-rsmA-apaGH	apaH;apaG;rsmA;	rsmAp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02363	pdxA-rsmA-apaGH	surA-pdxA-rsmA-apaGH	apaH;apaG;rsmA;pdxA;	pdxAp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02364	apaGH	surA-pdxA-rsmA-apaGH	apaH;apaG;	apaGp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02365	pdxA-rsmA	surA-pdxA-rsmA-apaGH	rsmA;pdxA;	pdxAp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02366	ccmABCDEFGH	napFDAGHBC-ccmABCDEFGH	ccmH;ccmG;ccmF;ccmE;ccmD;ccmC;ccmB;ccmA;	ccmAp				
RDBECOLITUC02367	fadIJ	fadIJ	fadJ;fadI;	fadIp				
RDBECOLITUC02368	ydiQRST-fadK	ydiQRST-fadK	fadK;ydiT;ydiS;ydiR;ydiQ;					
RDBECOLITUC02369	osmF-yehYXW	osmF-yehYXW	yehW;yehX;yehY;osmF;	osmFp1	[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		WEAK	
RDBECOLITUC02370	malZ	malZ	malZ;	malZp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02371	aes	aes	aes;	aesp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02372	ynfEFGH-dmsD	ynfEFGH-dmsD	dmsD;ynfH;ynfG;ynfF;ynfE;	ynfEp	[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		WEAK	
RDBECOLITUC02373	argG	argG	argG;	argGp	[COMP-AINF-SINGLE-DIRECTON:W]		WEAK	
RDBECOLITUC02374	yicR-rpmBG-mutM	yicR-rpmBG-mutM	mutM;rpmG;rpmB;yicR;	yicRp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02375	mutM	yicR-rpmBG-mutM	mutM;	mutMp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02376	rpmBG-mutM	yicR-rpmBG-mutM	mutM;rpmG;rpmB;	rpmBp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02377	mutY-yggX-mltC-nupG	mutY-yggX-mltC-nupG	nupG;mltC;yggX;mutY;	mutYp1	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02378	mutY-yggX-mltC-nupG	mutY-yggX-mltC-nupG	nupG;mltC;yggX;mutY;	mutYp2	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02379	yggX-mltC-nupG	mutY-yggX-mltC-nupG	nupG;mltC;yggX;	yggXp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02380	mutY-yggX	mutY-yggX-mltC-nupG	yggX;mutY;	mutYp1	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02381	mutY-yggX-mltC	mutY-yggX-mltC-nupG	mltC;yggX;mutY;	mutYp1	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02382	yggX	mutY-yggX-mltC-nupG	yggX;	yggXp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02383	yggX-mltC	mutY-yggX-mltC-nupG	mltC;yggX;	yggXp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02384	yicR-rpmBG	yicR-rpmBG-mutM	rpmG;rpmB;yicR;	yicRp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02385	arcB	arcB	arcB;	arcBp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02386	mcrBC	mcrBC	mcrC;mcrB;		[EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC02387	gadEF-mdtEF	gadEF-mdtEF	gadF;mdtF;mdtE;gadE;	gadEp2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02388	pspG	pspG	pspH;pspG;	pspGp	[COMP-AINF-SINGLE-DIRECTON:W]		WEAK	
RDBECOLITUC02389	gadY	gadY	gadY;	gadYp	[COMP-AINF-SINGLE-DIRECTON:W][EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	[AE(COMP-AINF-SINGLE-DIRECTON/EXP-IDA-BOUNDARIES-DEFINED):S]	STRONG	
RDBECOLITUC02390	mutY-yggX	mutY-yggX-mltC-nupG	yggX;mutY;	mutYp2	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02391	mutY-yggX-mltC	mutY-yggX-mltC-nupG	mltC;yggX;mutY;	mutYp2	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02392	menBCE	menFD-yfbB-menBCE	menE;menC;menB;					
RDBECOLITUC02393	ubiEJB	ubiEJB	ubiB;ubiJ;ubiE;		[EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC02394	glnAZ	glnAZLG	glnZ;glnA;	glnAp1	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02395	glnAZ	glnAZLG	glnZ;glnA;	glnAp2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02396	cytR	cytR	cytR;	cytRp	[COMP-AINF:W]		WEAK	
RDBECOLITUC02397	serC	serC-aroA	serC;	serCp1	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02398	ugpBAECQ	ugpBAECQ	ugpQ;ugpC;ugpE;ugpA;ugpB;	ugpBp1	[IC:W]		WEAK	
RDBECOLITUC02399	ugpBAECQ	ugpBAECQ	ugpQ;ugpC;ugpE;ugpA;ugpB;	ugpBp2	[IC:W]		WEAK	
RDBECOLITUC02400	plsX-fabHDG	rpmF-plsX-fabHDG	fabG;fabD;fabH;plsX;	plsXp	[EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC02401	yidQ	yidQ	yidQ;	yidQp				
RDBECOLITUC02402	aspA-dcuA	aspA-dcuA	dcuA;aspA;	aspAp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02403	entS	entS	entS;	entSp1				
RDBECOLITUC02404	entS	entS	entS;	entSp2				
RDBECOLITUC02405	gcvB	gcvB	gcvB;	gcvBp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02406	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	pnp;rpsO;truB;rbfA;infB;nusA;rimP;metY;	metYp1	[EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC02407	tisB	tisB	tisB;	tisBp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02408	btuB-murI	btuB-murI	murI;btuB;	btuBp	[COMP-AINF:W]		WEAK	
RDBECOLITUC02409	dinG-ybiB	dinG-ybiB	ybiB;dinG;	dinGp	[EXP-IEP:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02410	dolP	dolP	dolP;	dolPp1	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02411	ytfJ	ytfJ	ytfJ;	ytfJp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02412	ybhK	ybhK	ybhK;		[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02413	folA	folA	folA;	folAp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02414	dapB	dapB	dapB;	dapBp1	[COMP-HINF:W][EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02415	lysP	lysP	lysP;	lysPp	[COMP-AINF:W]		WEAK	
RDBECOLITUC02416	valS	holC-valS	valS;	valSp1	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02417	pyrF-yciH	yciSM-pyrF-yciH	yciH;pyrF;	pyrFp	[COMP-AINF:W]		WEAK	
RDBECOLITUC02418	pfkB	pfkB	pfkB;	pfkBp1	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02419	gltX	gltX	gltX;	gltXp3	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02420	amn	amn	amn;	amnp1	[COMP-AINF:W]		WEAK	
RDBECOLITUC02421	rimL	rimL	rimL;	rimLp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02422	manA	manA	manA;	manAp	[COMP-HINF:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02423	pyrG-eno	pyrG-eno	eno;pyrG;	pyrGp1	[COMP-AINF:W]		WEAK	
RDBECOLITUC02424	alaS	alaS	alaS;	alaSp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02425	pepD	pepD	pepD;	pepDp2	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02426	dapD	map-glnD-dapD	dapD;	dapDp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02427	pgi	pgi	pgi;	pgip	[COMP-AINF:W]		WEAK	
RDBECOLITUC02428	adk	adk	adk;	adkp	[COMP-AINF:W]		WEAK	
RDBECOLITUC02429	aspC	aspC	aspC;	aspCp	[COMP-AINF:W]		WEAK	
RDBECOLITUC02430	bcp	bcp	bcp;	bcpp				
RDBECOLITUC02431	blc	blc	blc;	blcp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02432	cdh	cdh	cdh;	cdhp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02433	cspD	cspD	cspD;	cspDp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02434	cysE	cysE	cysE;	cysEp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02435	gcvR	gcvR	gcvR;	gcvRp1	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP:W]		WEAK	
RDBECOLITUC02436	glnS	glnS	glnS;	glnSp1	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02437	hemN	hemN	hemN;	hemNp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02438	hisS	hisS	hisS;	hisSp				
RDBECOLITUC02439	katE	katE	katE;	katEp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02440	lacI	mhpR-lacI	lacI;	lacIp				
RDBECOLITUC02441	lpp	lpp	lpp;	lpp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02442	ppc	ppc	ppc;	ppcp	[COMP-AINF:W]		WEAK	
RDBECOLITUC02443	rep	rep	rep;	repp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02444	rplKAJL-rpoBC	rplKAJL-rpoBC	rpoC;rpoB;rplL;rplJ;rplA;rplK;	rplKp	[EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC02445	sbcB	sbcB	sbcB;	sbcBp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02446	serB-radA	radA-nadR	radA;serB;	serBp	[EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC02447	ung	ung	ung;	ungp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02448	gltX	gltX	gltX;	gltXp2	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02449	gltX	gltX	gltX;	gltXp1	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02450	lysC	lysC	lysC;	lysCp1	[COMP-AINF:W]		WEAK	
RDBECOLITUC02451	lysC	lysC	lysC;	lysCp2	[COMP-AINF:W]		WEAK	
RDBECOLITUC02452	pabA	yhfG-fic-pabA	pabA;	pabAp				
RDBECOLITUC02453	pepD	pepD	pepD;	pepDp1	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02454	pyrG-eno	pyrG-eno	eno;pyrG;	pyrGp2	[COMP-AINF:W]		WEAK	
RDBECOLITUC02455	uvrC	uvrYC	uvrC;	uvrCp3				
RDBECOLITUC02456	proS	proS	proS;	proSp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02457	ssb	ssb	ssb;	ssbp2	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02458	ssb	ssb	ssb;	ssbp1	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02459	ansB	ansB	ansB;	ansBp1	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02460	kbaZ-agaVWA	kbaZ-agaVWA	agaA;agaW;agaV;kbaZ;	kbaZp	[EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC02461	agaR	agaR	agaR;	agaRp	[COMP-AINF-SINGLE-DIRECTON:W]		WEAK	
RDBECOLITUC02462	agaSYBCDI	agaSYBCDI	agaI;agaD;agaC;agaB;kbaY;agaS;	agaSp	[EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC02463	ppiD	ppiD	ppiD;	ppiDp1	[COMP-AINF:W]		WEAK	
RDBECOLITUC02464	ppiD	ppiD	ppiD;	ppiDp2	[COMP-AINF:W]		WEAK	
RDBECOLITUC02465	tesA-ybbO	tesA-ybbO	ybbO;tesA;	tesAp	[COMP-AINF:W]		WEAK	
RDBECOLITUC02466	speB	speAB	speB;	speBp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02467	pheMST-ihfA	thrS-infC-rpmI-rplT-pheMST-ihfA	ihfA;pheM;pheT;pheS;	pheMp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IEP-COREGULATION:W]		STRONG	
RDBECOLITUC02468	ssuEADCB	ssuEADCB	ssuB;ssuC;ssuD;ssuA;ssuE;	ssuEp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02469	ytjB-lplA	ytjB-lplA	lplA;ytjB;	ytjBp	[COMP-AINF:W]		WEAK	
RDBECOLITUC02470	tyrP	tyrP	tyrP;	tyrPp2	[EXP-IDA-BOUNDARIES-DEFINED:W][COMP-AINF-SINGLE-DIRECTON:W]	[AE(COMP-AINF-SINGLE-DIRECTON/EXP-IDA-BOUNDARIES-DEFINED):S]	STRONG	
RDBECOLITUC02471	aceEF	pdhR-aceEF-lpdA	aceF;aceE;	aceEp1	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02472	atpBEFHAGDC	atpIBEFHAGDC	atpC;atpD;atpG;atpA;atpH;atpF;atpE;atpB;	atpBp1	[EXP-IMP-POLAR-MUTATION:S][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]	[AE(EXP-IDA-TRANSCRIPT-LEN-DETERMINATION/EXP-IMP-POLAR-MUTATION):C]	CONFIRMED	
RDBECOLITUC02473	atpBEFHAGDC	atpIBEFHAGDC	atpC;atpD;atpG;atpA;atpH;atpF;atpE;atpB;	atpBp2	[EXP-IMP-POLAR-MUTATION:S][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	[AE(EXP-IDA-TRANSCRIPT-LEN-DETERMINATION/EXP-IMP-POLAR-MUTATION):C]	CONFIRMED	
RDBECOLITUC02474	deoBD	deoCABD	deoD;deoB;	deoBp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02475	dnaQ	dnaQ	dnaQ;	dnaQp1				
RDBECOLITUC02476	dnaQ	dnaQ	dnaQ;	dnaQp2				
RDBECOLITUC02477	glnHPQ	glnHPQ	glnQ;glnP;glnH;	glnHp1				
RDBECOLITUC02478	hisBHAFI	hisLGDCBHAFI	hisI;hisF;hisA;hisH;hisB;	hisBp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC02479	ilvA	ilvLXG_1G_2MEDA	ilvA;	ilvAp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC02480	umpH	nagBACD	umpH;	umpHp				
